# Portuguese allowed names, parsed from the official IRN list.
# Generated by tools/names-snapshot - do not edit by hand.
# generated: 2026-09-20T23:34:40.798196Z
# source: https://irn.justica.gov.pt/Portals/33/Regras%20Nome%20Proprio/Lista%20Nomes%20Pr%C3%B3prios.pdf?ver=WNDmmwiSO3uacofjmNoxEQ%3D%3D
# count: 7481
Khalifa	M
Kailany	F
Khauã	M
Kaily	F
Khélio	M
Kaira	F
Khristopher	M
Kairos	F
Khristyan	M
Kaitlyn	F
Kiame	M
Kajatou	F
Kiamy	M
Kalissy	F
Kian	M
Kalyani	F
Kiane	M
Kamila	F
Kiany	M
Kámilah	F
Kiare	M
Kamile	F
Kiari	M
Kamilla	F
Kiaro	M
Kamilly	F
Kiary	M
Kámya	F
Kiell	M
Kanika	F
Kienda	M
Kaniksha	F
Kiesse	M
Kanisha	F
Kiezi	M
Kanizfatema	F
Kifáni	M
Kareen	F
Kiko	M
Kareena	F
Kilian	M
Karen	F
Kiluange	M
Karima	F
Kimany	M
Karime	F
Kimon	M
Karin	F
Kinan	M
Karina	F
Kion	M
Karine	F
Kirian	M
Karinna	F
Kiril	M
Karisa	F
Kirill	M
Karmjot	F
Kirtan	M
Karol	F
Kissamá	M
Karolina	F
Kiven	M
Karoline	F
Kiyaan	M
Karoliny	F
Kiyan	M
Karolyna	F
Kizua	M
Karynne	F
Klaus	M
Kashfiya	F
Kleber	M
Kashmala	F
Kléber	M
Kassia	F
Kledilson	M
Kássia	F
Kleiton	M
Kassie	F
Kleydilson	M
Kassimara	F
Kleydy	M
Kássya	F
Kleyton	M
Kâssya	F
Klinsmann	M
Kataleya	F
Klismman	M
Katalleya	F
Kobe	M
Katalya	F
Konstantin	M
Katarina	F
Kostyantyn	M
Kate	F
Kripal	M
Katelynn	F
Kris	M
Katerin	F
Krish	M
Katerina	F
Krishang	M
Katharina	F
Krishiv	M
Katherine	F
Kristen	M
Kathleen	F
Kristian	M
Kathrine	F
Kristis	M
Kathryn	F
Kristopher	M
Kathya	F
Kritan	M
Katia	F
Kunal	M
Kátia	F
Kunchok	M
Katie	F
Kush	M
Katlin	F
Kwame	M
Katrin	F
Kweli	M
Kattleya	F
Kwenda	M
Katty	F
Kyami	M
Kauana	F
Kyan	M
Kausar	F
Kyandro	M
Kavya	F
Kyari	M
Kawiny	F
Kydyane	M
Kaya	F
Kylain	M
Kayani	F
Kylar	M
Kayannie	F
Kyle	M
Kayara	F
Kylian	M
Kayla	F
Kyllen	M
Kaylane	F
Kymani	M
Kaylee	F
Kyrian	M
Kayleen	F
Lael	M
Kayleigh	F
Laércio	M
Kaylen	F
Laerson	M
Kaylie	F
Lain-Antonio	M
Kaylin	F
Lamarana	M
Kaylla	F
Lander	M
Kayna	F
Lap	M
Kayra	F
Lapo	M
Kayssa	F
Larik	M
Kédiany	F
Lassana	M
Keiko	F
Laudinei	M
Keila	F
Laurenço	M
Keilane	F
Laurent	M
Keilany	F
Laurentino	M
Keilly	F
Laurentiu	M
Keimilly	F
Laurindo	M
Keira	F
Lauro	M
Keissim	F
Lawrence	M
Keissy	F
Layron	M
Keity	F
Lázaro	M
Kelen	F
Lazarus	M
Kélia	F
Leando	M
Keliane	F
Léandre	M
Kellen	F
Leandro	M
Kelly	F
Léandro	M
kelly	F
Lebron	M
KellY	F
Léccio	M
Kellya	F
Lechen	M
Kellyane	F
Lécio	M
Kellyn	F
Ledilson	M
Kellyne	F
Ledinilson	M
Kelmy	F
Lee	M
Kelshia	F
Lého	M
Kélsia	F
Leidson	M
Kelsie	F
Lemuel	M
Kelsy	F
Len	M
Kely	F
Lenilson	M
Kélya	F
Lenin	M
Këlya	F
Lenine	M
Kemilly	F
Lénio	M
Kemily	F
Lenny	M
Kendall	F
Leny	M
Kendra	F
Leo	M
Kênia	F
Léo	M
Kentia	F
Leodvaldo	M
Kenya	F
Leon	M
Kenza	F
Léon	M
Kenzi	F
Leonard	M
Kenzie	F
Léonard	M
Kéren	F
Leonardo	M
Kérinha	F
Leonel	M
Késia	F
Leonid	M
Kessia	F
Leónidas	M
Késsia	F
Leonídio	M
Kessyah	F
Leonildo	M
Kethellen	F
Leontie	M
Ketleliny	F
Léontino	M
Ketley	F
Léo-Paul	M
Kevna	F
Leopold	M
Keya	F
Leopoldo	M
Keyanna	F
Lesane	M
Keyla	F
Lésio	M
Keyliane	F
Letian	M
Keylla	F
Lev	M
Keyna	F
Levi	M
Keynara	F
Leví	M
Kezia	F
Levine	M
Keziah	F
Levy	M
Khadidiato	F
Lewis	M
Khadidiatou	F
Leydilson	M
Khadija	F
Lhyam	M
Khaila	F
Lia	M
Khaleesi	F
Liam	M
Khalisa	F
Lian	M
Kharen	F
Liandro	M
Khatija	F
Liano	M
Khatijah	F
Libânio	M
Khayla	F
Liberato	M
Khaymara	F
Licínio	M
Kherunissa	F
Lídio	M
Kheylla	F
Liedson	M
Khiara	F
Lielson	M
Khiiara	F
Lijoy	M
Khizra	F
Lil	M
Khloe	F
Lincoln	M
Khloé	F
Lino	M
Khushi	F
Lionel	M
Khushman	F
Liri	M
Khushpreet	F
Lisandro	M
Khusi	F
Lisandru	M
Khyara	F
Lissandro	M
Kiami	F
Lisuarte	M
Kiamy	F
Litana	M
Kianna	F
Lívio	M
Kiany	F
Liviu	M
Kiara	F
Liwilson	M
kiara	F
Lizandro	M
Kidiana	F
Loan	M
Kielle	F
Lobo	M
Kiendra	F
Logan	M
Kiesse	F
Lohan	M
Kieza	F
Loïc	M
Kihara	F
Lok	M
Kiláry	F
Lopo	M
Kimberley	F
Lorenz	M
Kimberly	F
Lorenzo	M
Kimora	F
Lorenzó	M
Kinia	F
Lorenzzo	M
Kira	F
Lorien	M
Kishani	F
Louan	M
Kissia	F
Louca	M
Kiuma	F
Loucas	M
Klara	F
Louis	M
Klaudia	F
Lourenço	M
Kleio	F
Lourenzo	M
Klementyna	F
Lovish	M
Kléo	F
Luaan	M
Klery	F
Luai	M
Komal	F
Luan	M
Kripa	F
Lúan	M
Krisha	F
Luath	M
Krishna	F
Luati	M
Krishti	F
Luaty	M
Krisma	F
Luca	M
Kristal	F
Lucah	M
Kristelle	F
Lucas	M
Kristi	F
Lucca	M
Kristina	F
Luccas	M
Krittika	F
Lucian	M
Krushangi	F
Lucianno	M
Krutgna	F
Luciano	M
Krystal	F
Luciel	M
Kulthum	F
Lucien	M
Kyana	F
Lucio	M
Kyanna	F
Lúcio	M
Kyanni	F
Luckas	M
Kyara	F
Ludgero	M
kyara	F
Ludovico	M
Kyarah	F
Lui	M
Kyesse	F
Luigi	M
Kygia	F
Luis	M
Kyla	F
Luís	M
Kylie	F
Luisandro	M
Kynara	F
Luiz	M
Kyomara	F
Luizandro	M
Lace	F
Luizinho	M
Lacey	F
Luka	M
Laércia	F
Lukas	M
Laeticia	F
Lukás	M
Laetitia	F
Luke	M
Laëtitia	F
Lukeni	M
Laia	F
Lukenny	M
Laibah	F
Lukeny	M
Laidija	F
Lukian	M
Laila	F
Luqman	M
Laïlana	F
Lussemo	M
Laima	F
Lutiero	M
Laine	F
Luviano	M
Lais	F
Lwane	M
Laís	F
Lwazi	M
Laisa	F
Lyam	M
Laissa	F
Lyan	M
Laíssa	F
Lyandro	M
Laiyanne	F
Lyann	M
Laíz	F
Lyon	M
Laizi	F
Lyrics	M
Lakisha	F
Lyssandro	M
Lakshmi	F
Lyubomyr	M
Laksmi	F
Maahin	M
Laly	F
Maaz	M
Lamisa	F
Macar	M
Lana	F
Macbeth	M
Lanica	F
Maceo	M
Lânica	F
Maciel	M
Lanna	F
Madani	M
Lannah	F
Maddox	M
Lara	F
Madjer	M
Larayumi	F
Mads	M
Lariana	F
Madu	M
Lariane	F
Mael	M
Larisa	F
Maërik	M
Larissa	F
Maezie	M
Láriza	F
Magno	M
Larysa	F
Magnuson	M
Laryssa	F
Mago	M
Lasilis	F
Mahad	M
Lathifa	F
Mahamadou	M
Latifa	F
Mahamat	M
Latifah	F
Maher	M
Lauane	F
Mahib	M
Lauanny	F
Mahir	M
Laura	F
Mahomed	M
Laureana	F
Maicon	M
Laureen	F
Maike	M
Lauren	F
Mair	M
Laurena	F
Mairon	M
Lauréna	F
Maison	M
Laurene	F
Majd	M
Laurent	F
Makar	M
Laurentina	F
Makaylo	M
Lauriana	F
Maksim	M
Laurinda	F
Maksym	M
Lauryane	F
Malachi	M
Lauryn	F
Malam	M
Lavinia	F
Malaquias	M
Lavínia	F
Malav	M
Lavonne	F
Malcolm	M
Lawan	F
Malcom	M
Laya	F
Maldine	M
Layane	F
Malick	M
Layanna	F
Malik	M
Layanne	F
Malvin	M
Layara	F
Mamadou	M
Layena	F
Mamadu	M
Layla	F
Mamadú	M
Layne	F
Mamede	M
Layra	F
Mamudu	M
Laysa	F
Man	M
Laysla	F
Manan	M
Layssa	F
Manasseh	M
Le	F
Manassés	M
Lea	F
Manav	M
Léa	F
Manel	M
Leah	F
Máni	M
Léah	F
Manish	M
Lêan	F
Manjot	M
Leana	F
Mann	M
Léana	F
Mannoor	M
Leandra	F
Manoel	M
Léandra	F
Manraj	M
Leane	F
Manshit	M
Léane	F
Manteg	M
Leanje	F
Mantejpreet	M
Leanna	F
Manthan	M
Léanna	F
Manu	M
Léanor	F
Manuel	M
Lecticia	F
Manveer	M
Lectícia	F
Marbin	M
Leena	F
Marc	M
Leia	F
Marcel	M
Leidivan	F
Márcel	M
Leila	F
Marcelino	M
Leire	F
Marcello	M
Leiza	F
Marcelo	M
Lekbira	F
Marcéu	M
Lemba	F
Marcílio	M
Lena	F
Marcio	M
Léna	F
Márcio	M
Lénia	F
Marco	M
Lenicy	F
Marcos	M
Lenin	F
Marcus	M
Lenise	F
Marian	M
Lenora	F
Mariano	M
Leocádia	F
Marino	M
Leomara	F
Mario	M
Leona	F
Mário	M
Leonara	F
Marius	M
Leone	F
Mariusz	M
Léone	F
Mark	M
Leonela	F
Markel	M
Leonella	F
Markiyan	M
Leónia	F
Marko	M
Léonie	F
Markus	M
Leonilde	F
Marley	M
Leonna	F
Marlon	M
Leonnor	F
Marlos	M
Leonny	F
Marlyn	M
Leonor	F
Marouane	M
Leonôr	F
Marques	M
Léonor	F
Marsel	M
Leonora	F
Marthin	M
Leontina	F
Marthyn	M
Léopoldine	F
Martí	M
Leslie	F
Martiano	M
Lethicia	F
Martim	M
Lethícia	F
Martim-Yanni	M
Lethycia	F
Martin	M
Leticia	F
Martín	M
Letícia	F
Mártin	M
Léticia	F
Martinho	M
Leticya	F
Martino	M
Letielly	F
Martiño	M
Letissia	F
Martins	M
Letizia	F
Martyn	M
Letízia	F
Maruti	M
Levi-Jordan	F
Marvin	M
Lexie	F
Márvin	M
Leya	F
Marvyn	M
Leyane	F
Marwane	M
Leyla	F
Mason	M
Leyna	F
Masroor	M
Lhuzie	F
Mateen	M
Lhya	F
Matei	M
Lia	F
Mateo	M
Lía	F
Matéo	M
Liah	F
Mateus	M
Liana	F
Matheo	M
Liane	F
Mathéo	M
Lianna	F
Matheus	M
Lianne	F
Mathias	M
Lianny	F
Mathieu	M
Lianor	F
Mathis	M
Liany	F
Mathys	M
Liara	F
Matias	M
Libânia	F
Matías	M
Libiane	F
Matibino	M
Lícia	F
Mátio	M
Liciana	F
Matisse	M
Liciane	F
Matísse	M
Licínia	F
Matteo	M
Lidia	F
Mattéo	M
Lídia	F
Mattheo	M
Lidiana	F
Matthew	M
Lidianay	F
Matthias	M
Lidiane	F
Matti	M
Lidiany	F
Mattia	M
Lidija	F
Mattias	M
Lígia	F
Mattis	M
Ligiane	F
Matusalém	M
Lila	F
Matvei	M
Lilia	F
Matvey	M
Lília	F
Matvii	M
Liliam	F
Matviy	M
Lilian	F
Matz	M
Liliana	F
Mauri	M
Liliane	F
Mauricio	M
Lilianna	F
Maurício	M
Lilliana	F
Maurílio	M
Lillie	F
Mauro	M
Lilly	F
Maurycy	M
Lily	F
Mavi	M
Lilya	F
Mawete	M
Lina	F
Max	M
Linda	F
Maxim	M
Lindha	F
Maxime	M
Linjing	F
Maximiano	M
Lionela	F
Maximilen	M
Lipika	F
Maximilian	M
Lira	F
Maximiliano	M
Líria	F
Máximo	M
Lis	F
Maximus	M
Lisa	F
Maxuwell	M
Lisana	F
Maxwell	M
Lisandra	F
Mayank	M
Lisbon	F
Maycon	M
Lissa	F
Maylen	M
Lissandra	F
Maylon	M
Liv	F
Maylson	M
Livia	F
Mayronne	M
Lívia	F
Mayson	M
Livya	F
McKenzie	M
Liya	F
Medhansh	M
Liyaanah	F
Me-Diné	M
Liyana	F
Meer	M
Liz	F
Meet	M
Liza	F
Megh	M
Lizandra	F
Mehaan	M
Lizéa	F
Mehdi	M
Lízi	F
Mel	M
LLyhara	F
Melqui	M
Loana	F
Melquisedec	M
Lohana	F
Melquizedeque	M
Loide	F
Melvin	M
Loíka	F
Mélvin	M
Lok	F
Mendo	M
Lola	F
Meng	M
Lona	F
Meregaly	M
Loredana	F
Meryk	M
Lorena	F
Mesaque	M
Lorenna	F
Messias	M
Lorenza	F
Meyson	M
Loriana	F
Mezut	M
Loriane	F
M'Hammed	M
Lorie	F
Micael	M
Lorine	F
Micaelsun	M
Lorraine	F
Micah	M
Lorrainy	F
Micaias	M
Lorrany	F
Michael	M
Lou	F
Michaiah	M
Louana	F
Michal	M
Louane	F
Michel	M
Louanna	F
Michelangelo	M
Lou-Anna	F
Michell	M
Loucia	F
Michelson	M
Louisa	F
Mickael	M
Louise	F
Mickaël	M
Louíse	F
Miguel	M
Louna	F
MIGUEL	M
Lourdes	F
Miguelangelo	M
Lua	F
Mihai	M
Luana	F
Mihail	M
Luanda	F
Mihir	M
Luane	F
Mikael	M
Luani	F
Mikaele	M
Luanna	F
Mike	M
Luanny	F
Mikel	M
Luany	F
Mikha'	M
Luara	F
Mikhael	M
Lucca	F
Mikhail	M
Lucia	F
Mikheil	M
Lucía	F
Mikul	M
Lúcia	F
Milade	M
Luciana	F
Milan	M
Luciane	F
Mílton	M
Lucie	F
Mindo	M
Luciena	F
Miqueias	M
Luciene	F
Miran	M
Lucile	F
Miré	M
Lucília	F
Miroslav	M
Lucily	F
Misael	M
Lucinda	F
Misaki	M
Lucy	F
Mivaan	M
Lucymar	F
Mizael	M
Ludiana	F
M'ma	M
Ludiany	F
Moayé	M
Ludima	F
Modrich	M
Ludmila	F
Mogli	M
Ludyanne	F
Mohamad	M
Lueji	F
Mohamade	M
Luena	F
Mohamadu	M
Luenna	F
Mohamadú	M
Luiana	F
Mohamed	M
Luicilene	F
Mohammad	M
Luine	F
Mohammadou	M
Luís	F
Mohammed	M
Luisa	F
Mohkamdeep	M
Luísa	F
Moises	M
LUÍSA	F
Moisés	M
Luisie	F
Monik	M
Luiza	F
Montgomery	M
Luíza	F
Monther	M
Luka	F
Moosa	M
Lukénia	F
Mor	M
Lukenya	F
Morgan	M
Lumena	F
Moróni	M
Lumi	F
Morôni	M
Luna	F
Moses	M
Lunah	F
Mouctar	M
Lunara	F
Mouhamadou	M
Luniva	F
Mouhamed	M
Lunna	F
Muamadu	M
Lunnah	F
Muamed	M
Lurdes	F
Mubasshir	M
Lúriah	F
Mueti	M
Luriam	F
Mufaddal	M
Luriane	F
Muhamad	M
Luwejíyane	F
Muhamed	M
Luyana	F
Muhammad	M
Luyane	F
Muhibur	M
Luz	F
Muif	M
Luzia	F
Mujtaba	M
Lweji	F
Mulai	M
Lwena	F
Murilo	M
Lwezzy	F
Murtaza	M
Lya	F
Mussa	M
Lyah	F
Mussá	M
Lyan	F
Mustafa	M
Lyana	F
Mustafá	M
Lyandra	F
Mutaro	M
Lyane	F
Muzammil	M
Lyani	F
Mychel	M
Lyanie	F
Mykael	M
Lyara	F
Mykail	M
Lyaren	F
Mykhael	M
Lyna	F
Mykhail	M
Lynn	F
Mykhailo	M
Lysie	F
Mykyta	M
Lyssa	F
Mylan	M
Lyvia	F
Myron	M
Maahi	F
Myven	M
Maahirah	F
Nabil	M
Maahniya	F
Naby	M
Maaniya	F
Nadir	M
Maanvika	F
Naeem	M
Mabel	F
Nael	M
Mabell	F
Naer	M
Madail	F
Naftali	M
Madalena	F
Najihullah	M
Madalina	F
Naksh	M
Maddalena	F
Naman	M
Maddelyn	F
Nándor	M
Madeleine	F
Nani	M
Madelene	F
Narcélio	M
Madiha	F
Narcizio	M
Maëlie	F
Naril	M
Maëlis	F
Narsil	M
Maelys	F
Nash	M
Maëlys	F
Nasser	M
Maeva	F
Natan	M
Maëva	F
Natanael	M
Mafalda	F
Nataniel	M
Magali	F
Nathan	M
Magalie	F
Nathanael	M
Magda	F
Nathaniel	M
Mágda	F
Nathanyel	M
Magdalena	F
Naulan	M
Maggui	F
Navid	M
Magnólia	F
Navroop	M
Maguette	F
Nawaz	M
Mágui	F
Nayan	M
Mah	F
Nazar	M
Maha	F
Nazário	M
Mahdia	F
Nazariy	M
Mahi	F
Nazir	M
Mahnoor	F
Neal	M
Maia	F
Nectarie	M
Maïa	F
Nedilson	M
Maiara	F
Neel	M
Maida	F
Neemias	M
Maïdo	F
Neer	M
Maila	F
Neev	M
Maimuna	F
Neeydson	M
Maira	F
Nehan	M
Maíra	F
Neidilson	M
Maisa	F
Neil	M
Maísa	F
Neivaldo	M
Maisah	F
Nélio	M
Maisam	F
Nelo	M
Maite	F
Nelson	M
Maitê	F
Nélson	M
Makayla	F
Nelvin	M
Malaika	F
Nemésio	M
Malak	F
Nercio	M
Malena	F
Nerik	M
Mali	F
Nevaan	M
Malia	F
Nevan	M
Malía	F
Nevin	M
Malie	F
Neymar	M
Maliha	F
Nezzar	M
Malika	F
Niansh	M
Malu	F
Niccolo	M
Malú	F
Nichita	M
Mama	F
Nicholas	M
MaMa	F
Nick	M
Mamadou	F
Nickelson	M
Mame	F
Nico	M
Man	F
Nicodemo	M
Manassa	F
Nicodemos	M
Manasvi	F
Nicol	M
Manel	F
Nicola	M
Mankirat	F
Nicolae	M
Manmeet	F
Nicolas	M
Mannatpreet	F
Nicolás	M
Manoela	F
Nícolas	M
Manon	F
Nicolau	M
Manreet	F
Nicolay	M
Mansi	F
Nicollas	M
Manuela	F
Nícollas	M
Manuella	F
Nidhaan	M
Manvi	F
Nidhish	M
Manyata	F
Nídio	M
Maprua	F
Nihal	M
Mara	F
Nik	M
Marah	F
Nikita	M
Marcela	F
Nikitas	M
Marcelina	F
Niklas	M
Marcella	F
Nik-Nikita	M
Marcelle	F
Nikolai	M
Marcia	F
Nikolaj	M
Márcia	F
Nikolas	M
Marciana	F
Nikolay	M
Maré	F
Nikoloz	M
Marflor	F
Nil	M
Margaret	F
Nilan	M
Margarida	F
Nildo	M
Margariga	F
Nilo	M
Margarita	F
Niloy	M
Margaritta	F
Nilroib	M
Margaux	F
Nilson	M
Margherita	F
Nilton	M
Margot	F
Nino	M
Marguerita	F
Niraj	M
Mari	F
Nirmay	M
Maria	F
Nishan	M
María	F
Nísio	M
Mária	F
Nitai	M
Mariah	F
Niv	M
Maria-Luís	F
Nivaan	M
Maria-Luiza	F
Nivaldo	M
Mariam	F
Nizar	M
Mariama	F
Noa	M
Mariamar	F
Noah	M
Mariame	F
Noãh	M
Mariana	F
Noe	M
Mariane	F
Noé	M
Mariangi	F
Noel	M
Marianna	F
Nolan	M
Marianne	F
Noormohammed	M
Maria-Valentina	F
Norberto	M
Maribel	F
Ntimashi	M
Marie	F
Nuelson	M
Mariela	F
Numà	M
Marielle	F
Nuno	M
Marie-Louise	F
Nuri	M
Marieta	F
Nuriel	M
Mariia	F
Obiajulu	M
Marija	F
Oceano	M
Marilda	F
Octavian	M
Marilia	F
Octávio	M
Marília	F
Odin	M
Marilinda	F
Ódin	M
Marilu	F
Odissei	M
Mariluz	F
Oesley	M
Marilza	F
Ofelio	M
Marina	F
Oier	M
Marinela	F
Olávio	M
Marinha	F
Olavo	M
Marion	F
Oleksandr	M
Marisa	F
Oleksii	M
Marisabel	F
Olímpio	M
Marisela	F
Oliver	M
Marisol	F
Óliver	M
Marita	F
Olivier	M
Máriyah	F
Oliwier	M
Mariza	F
Olsen	M
Marjore	F
Oluali	M
Marlayna	F
Om	M
Marle	F
Omar	M
Marlene	F
Omari	M
Marli	F
Omarson	M
Marlice	F
Omboma	M
Marline	F
Omer	M
Marlise	F
Onassis	M
Marlita	F
Onni	M
Marluí	F
Onofre	M
Marta	F
Orest	M
Martha	F
Orestis	M
Martina	F
Oriel	M
Mártina	F
Orin	M
Martinha	F
Orion	M
Maruwa	F
Orlando	M
Marwa	F
Oscar	M
Mary	F
Oscár	M
Marya	F
Óscar	M
Maryah	F
Oseias	M
Maryam	F
Oséias	M
Maryana	F
Osiris	M
Marybel	F
Oskar	M
Marycel	F
Osman	M
Marysol	F
Osmar	M
Mathalda	F
Osni	M
Mathilda	F
Osvaldo	M
Mathilde	F
Otavio	M
Mathylde	F
Otávio	M
Matilda	F
Otchali	M
Matilde	F
Otiano	M
Mauan	F
Otilú	M
Maura	F
Otniel	M
Maureen	F
Otto	M
Maurine	F
Oualid	M
Maxine	F
Oumar	M
May	F
Oussama	M
Maya	F
Owen	M
Mayagi	F
Oziel	M
Mayana	F
Ozodbek	M
Mayara	F
Pablo	M
Mayce	F
Paco	M
Mayla	F
Pagbe	M
Maylee	F
Pak	M
Maylis	F
Panav	M
Mayra	F
Paneet	M
Maysa	F
Pantaleão	M
Mayza	F
Panth	M
Mazea	F
Paolo	M
Medina	F
Papa	M
Meera	F
Papa-Ndiogou	M
Meeryam	F
Pape	M
Megan	F
Papís	M
Meggi	F
Páris	M
Meghan	F
Parmeet	M
Mehakpreet	F
Parth	M
Mehjabeen	F
Pascoal	M
Mehr	F
Patrício	M
Mel	F
Patrick	M
Melania	F
Patrik	M
Melânia	F
Patrizio	M
Melanie	F
Paul	M
Melánie	F
Paul-Alexandre	M
Mélanie	F
Paulo	M
Melaniya	F
Pavel	M
Melannie	F
Pável	M
Melany	F
Pavlo	M
Melanye	F
Pawan	M
Melina	F
Pedro	M
Mélina	F
Pepe	M
Melinda	F
Péri	M
Mélinda	F
Petelson	M
Méline	F
Peter	M
Melinie	F
Peterson	M
Melisa	F
Petr	M
Mélisande	F
Petro	M
Melissa	F
Philipe	M
Mélissa	F
Philipp	M
Mélisse	F
Philippe	M
Mellanie	F
Phillip	M
Mellany	F
Piero	M
Mellanye	F
Pierre	M
Mellissa	F
Pietro	M
Mellyssa	F
Piyush	M
Melodia	F
Platini	M
Mélodie	F
Platon	M
Melody	F
Plínio	M
Melynda	F
Pok	M
Melyssa	F
Policarpo	M
Mélyssa	F
Prabhbir	M
Mercedes	F
Prabhjot	M
Mercês	F
Prakrit	M
Merciane	F
Pranav	M
Meriana	F
Pranay	M
Merícia	F
Pranik	M
Merita	F
Pranil	M
Meritxell	F
Pranish	M
Merydjene	F
Prashanna	M
Meryem	F
Prastav	M
Meyde	F
Pratig	M
Meyra	F
Pratik	M
Mia	F
Pratius	M
Miah	F
Preet	M
Micaela	F
Prem	M
Micaella	F
Premal	M
Mical	F
Presig	M
Michele	F
Prian	M
Micheli	F
Prince	M
Michell	F
Princeton	M
Michelle	F
Prinsh	M
Michelly	F
Prish	M
Mickaela	F
Pritam	M
Mickelly	F
Priyank	M
Miftah	F
Prudêncio	M
Miglena	F
Puranjay	M
Miguela	F
Purav	M
Mihaela	F
Pyetro	M
Mikaela	F
Qasim	M
Mikaëla	F
Qiaoyi	M
Mikaelly	F
Quentin	M
Mikayla	F
Quesana	M
Mila	F
Quévin	M
Milana	F
Quim	M
Milany	F
Quin	M
Mileida	F
Quintino	M
Mileide	F
Rachid	M
Milena	F
Rachido	M
Miléna	F
Radomir	M
Milene	F
Radu	M
Miley	F
Raf	M
Milica	F
Rafa	M
Milinda	F
Rafael	M
Mina	F
Rafaël	M
Minerva	F
Rafael-Constantin	M
Mira	F
Rafaello	M
Miranda	F
Rafaelo	M
Mireia	F
Rafay	M
Mirela	F
Raffaello	M
Mirella	F
Rafhael	M
Mireya	F
Rafique	M
Miria	F
Raheel	M
Miriã	F
Rahid	M
Miriam	F
Rahim	M
Mirian	F
Rai	M
Mirita	F
Raimundo	M
Mirna	F
Rainer	M
Miroslava	F
Raiyan	M
Miruna	F
Raj	M
Miryah	F
Rajbir	M
Miryam	F
Rajvansh	M
Misaela	F
Rajvir	M
Misbah	F
Rakib	M
Misha	F
Ralph	M
Mishal	F
Ramires	M
Misthi	F
Ramiro	M
Mizuki	F
Ramon	M
M'mahawa	F
Ramón	M
Moana	F
Ramsés	M
Momtahana	F
Ramzy	M
Mona	F
Randeep	M
Monica	F
Ranveer	M
Mónica	F
Raphael	M
Monike	F
Raphaël	M
Monroe	F
Raphäel	M
Morena	F
Raphaël-Louis	M
Morgana	F
Rares	M
Mufaro	F
Rassan	M
Mukti	F
Raul	M
Muriel	F
Raúl	M
Muskan	F
Raven	M
Mutiara	F
Ravi	M
Mya	F
Raví	M
Myany	F
Ravidson	M
Mycaella	F
Rayan	M
Myla	F
Rayane	M
Mylena	F
Rayhan	M
Mymouna	F
Rayirth	M
Myra	F
Raylan	M
Myriam	F
Raylson	M
Naara	F
Raymond	M
Nabian	F
Rayyan	M
Nadia	F
Razvan	M
Nádia	F
Râzvan	M
Nadine	F
Reece	M
Nadir	F
Reeve	M
Nadja	F
Regan	M
Nadya	F
Reginaldo	M
Nadyne	F
Rehan	M
Naeema	F
Reinaldo	M
Naèva	F
Reinamor	M
Nafia	F
Remi	M
Nagore	F
Remus	M
Nahary	F
Renan	M
Nahla	F
Renato	M
Nahyma	F
René	M
Naia	F
Renzo	M
Naïa	F
Reuben	M
Naiane	F
Reuel	M
Naiara	F
Reury	M
Naïara	F
Reyan	M
Naíde	F
Reyes	M
Naila	F
Rhuan	M
Naima	F
Rhyan	M
Naíma	F
Riaan	M
Nair	F
Rian	M
Naira	F
Riby	M
Naíra	F
Ricardo	M
Naïra	F
Riccardo	M
Naisa	F
Richad	M
Naísa	F
Richard	M
Naissa	F
Rick	M
Najna	F
Rickson	M
Nalaan	F
Ricky	M
Naleyde	F
Ridham	M
Nalini	F
Rikelme	M
Nami	F
Rikesh	M
Namira	F
Riley	M
Nanci	F
Ringo	M
Nancy	F
Rio	M
Naomi	F
Rion	M
Nara	F
Riquelme	M
Naraiana	F
Riquelmo	M
Nasra	F
Rishabh	M
Natacha	F
Ritalino	M
Natali	F
Ritvik	M
Natalia	F
Rivaldo	M
Natália	F
Rivan	M
Natalie	F
River	M
Natalina	F
Riyaad	M
Natanaela	F
Riyad	M
Nataniela	F
Riyan	M
Natasha	F
Roan	M
Natchala	F
Robert	M
Natércia	F
Roberto	M
Nathalia	F
Robin	M
Nathália	F
Rocco	M
Nathalie	F
Rodan	M
Natshara	F
Rodney	M
Navya	F
Rodolfo	M
Nawail	F
Rodrigo	M
Nawal	F
Roger	M
Nawany	F
Rogério	M
Nayandra	F
Rohan	M
Nayanka	F
Roi	M
Nayanne	F
Rojer	M
Nayara	F
Rolland	M
Nayára	F
Romain	M
Nayarah	F
Romaldo	M
Nayeli	F
Roman	M
Nayla	F
Romão	M
Naylah	F
Romario	M
Nayleen	F
Romário	M
Naylla	F
Romeo	M
Nayma	F
Roméo	M
Nayomi	F
Romérick	M
Nayr	F
Romerio	M
Nayra	F
Romesh	M
Naysa	F
Romeu	M
Naysha	F
Rómulo	M
Naysir	F
Rômulo	M
Nayuca	F
Ronak	M
Nazaré	F
Ronaldo	M
Nazia	F
Ronalld	M
Naziriti	F
Ronan	M
Ndeye	F
Ronelka	M
N'deye	F
Ronilson	M
Neela	F
Ronit	M
Neena	F
Rony	M
Neerzara	F
Rooney	M
Neide	F
Roque	M
Neidi	F
Rosh	M
Neidiane	F
Rosil	M
Neidiany	F
Rossano	M
Neima	F
Roux	M
Neimara	F
Rovy	M
Neise	F
Rowan	M
Neivania	F
Ruan	M
Nel	F
Rubem	M
